0.821622, 0.226821, 0.624433, 1.0,
0.163248, 0.233799, 0.318890, 1.0,
-0.169855, 0.933699, 0.383920, 1.0,
-0.342604, 0.236804, 0.083388, 1.0,
-0.999000, 0.237628, -0.223171, 1.0,
-0.439881, -0.272527, -0.122713, 1.0,
-0.519961, -0.899443, -0.357859, 1.0,
0.005851, -0.590314, -0.014587, 1.0,
0.605245, -0.906122, 0.165989, 1.0,
0.378605, -0.277387, 0.258339, 1.0,
-0.000770, 0.038683, 0.011840, 1.0,
-0.118670, -0.041256, 0.264648, 1.0,
